timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1681595234066,462,HTTP Request compresion 1,200,OK,Thread Group 1-1,text,true,,196,16521503,3,3,http://localhost:5000/api/tasks,461,0,3
1681595234248,287,HTTP Request compresion 1,200,OK,Thread Group 1-2,text,true,,196,16521511,2,2,http://localhost:5000/api/tasks,287,0,2
1681595234453,150,HTTP Request compresion 1,200,OK,Thread Group 1-3,text,true,,196,16521491,1,1,http://localhost:5000/api/tasks,150,0,2
1681595234658,166,HTTP Request compresion 1,200,OK,Thread Group 1-4,text,true,,196,16521511,1,1,http://localhost:5000/api/tasks,165,0,1
1681595234851,117,HTTP Request compresion 1,200,OK,Thread Group 1-5,text,true,,196,16521495,1,1,http://localhost:5000/api/tasks,116,0,1
1681595235053,124,HTTP Request compresion 1,200,OK,Thread Group 1-6,text,true,,196,16521503,1,1,http://localhost:5000/api/tasks,124,0,2
1681595235254,134,HTTP Request compresion 1,200,OK,Thread Group 1-7,text,true,,196,16521507,1,1,http://localhost:5000/api/tasks,134,0,1
1681595235460,112,HTTP Request compresion 1,200,OK,Thread Group 1-8,text,true,,196,16521519,1,1,http://localhost:5000/api/tasks,112,0,2
1681595235754,111,HTTP Request compresion 1,200,OK,Thread Group 1-9,text,true,,196,16521523,1,1,http://localhost:5000/api/tasks,111,0,1
1681595235941,139,HTTP Request compresion 1,200,OK,Thread Group 1-10,text,true,,196,16521511,1,1,http://localhost:5000/api/tasks,139,0,1
1681595236109,120,HTTP Request compresion 1,200,OK,Thread Group 1-11,text,true,,196,16521515,1,1,http://localhost:5000/api/tasks,120,0,1
1681595236315,132,HTTP Request compresion 1,200,OK,Thread Group 1-12,text,true,,196,16521519,1,1,http://localhost:5000/api/tasks,132,0,2
1681595236534,123,HTTP Request compresion 1,200,OK,Thread Group 1-13,text,true,,196,16521487,1,1,http://localhost:5000/api/tasks,123,0,1
1681595236737,148,HTTP Request compresion 1,200,OK,Thread Group 1-14,text,true,,196,16521515,1,1,http://localhost:5000/api/tasks,148,0,1
1681595236914,144,HTTP Request compresion 1,200,OK,Thread Group 1-15,text,true,,196,16521523,1,1,http://localhost:5000/api/tasks,144,0,2
1681595237275,208,HTTP Request compresion 1,200,OK,Thread Group 1-16,text,true,,196,16521523,2,2,http://localhost:5000/api/tasks,208,0,1
1681595237341,165,HTTP Request compresion 1,200,OK,Thread Group 1-17,text,true,,196,16521495,1,1,http://localhost:5000/api/tasks,165,0,1
1681595237589,159,HTTP Request compresion 1,200,OK,Thread Group 1-18,text,true,,196,16521511,2,2,http://localhost:5000/api/tasks,159,0,1
1681595237724,134,HTTP Request compresion 1,200,OK,Thread Group 1-19,text,true,,196,16521523,1,1,http://localhost:5000/api/tasks,134,0,1
1681595237924,149,HTTP Request compresion 1,200,OK,Thread Group 1-20,text,true,,196,16521499,1,1,http://localhost:5000/api/tasks,149,0,1
1681595238193,140,HTTP Request compresion 1,200,OK,Thread Group 1-21,text,true,,196,16521507,1,1,http://localhost:5000/api/tasks,140,0,2
1681595238393,119,HTTP Request compresion 1,200,OK,Thread Group 1-22,text,true,,196,16521515,1,1,http://localhost:5000/api/tasks,119,0,1
1681595238520,120,HTTP Request compresion 1,200,OK,Thread Group 1-23,text,true,,196,16521491,1,1,http://localhost:5000/api/tasks,120,0,1
1681595238721,104,HTTP Request compresion 1,200,OK,Thread Group 1-24,text,true,,196,16521491,1,1,http://localhost:5000/api/tasks,104,0,1
1681595238988,152,HTTP Request compresion 1,200,OK,Thread Group 1-25,text,true,,196,16521483,1,1,http://localhost:5000/api/tasks,152,0,1
1681595239189,134,HTTP Request compresion 1,200,OK,Thread Group 1-26,text,true,,196,16521511,1,1,http://localhost:5000/api/tasks,134,0,1
1681595239332,137,HTTP Request compresion 1,200,OK,Thread Group 1-27,text,true,,196,16521495,1,1,http://localhost:5000/api/tasks,137,0,0
1681595239532,123,HTTP Request compresion 1,200,OK,Thread Group 1-28,text,true,,196,16521491,1,1,http://localhost:5000/api/tasks,122,0,1
1681595239789,164,HTTP Request compresion 1,200,OK,Thread Group 1-29,text,true,,196,16521507,1,1,http://localhost:5000/api/tasks,164,0,1
1681595239989,193,HTTP Request compresion 1,200,OK,Thread Group 1-30,text,true,,196,16521499,2,2,http://localhost:5000/api/tasks,193,0,1
1681595240135,146,HTTP Request compresion 1,200,OK,Thread Group 1-31,text,true,,196,16521515,1,1,http://localhost:5000/api/tasks,146,0,3
1681595240333,121,HTTP Request compresion 1,200,OK,Thread Group 1-32,text,true,,196,16521515,1,1,http://localhost:5000/api/tasks,121,0,1
1681595240588,107,HTTP Request compresion 1,200,OK,Thread Group 1-33,text,true,,196,16521519,1,1,http://localhost:5000/api/tasks,107,0,1
1681595240789,104,HTTP Request compresion 1,200,OK,Thread Group 1-34,text,true,,196,16521515,1,1,http://localhost:5000/api/tasks,104,0,1
1681595240934,152,HTTP Request compresion 1,200,OK,Thread Group 1-35,text,true,,196,16521499,1,1,http://localhost:5000/api/tasks,152,0,1
1681595241133,124,HTTP Request compresion 1,200,OK,Thread Group 1-36,text,true,,196,16521495,1,1,http://localhost:5000/api/tasks,124,0,1
1681595241388,106,HTTP Request compresion 1,200,OK,Thread Group 1-37,text,true,,196,16521507,1,1,http://localhost:5000/api/tasks,106,0,2
1681595241618,115,HTTP Request compresion 1,200,OK,Thread Group 1-38,text,true,,196,16521495,1,1,http://localhost:5000/api/tasks,114,0,9
1681595241792,97,HTTP Request compresion 1,200,OK,Thread Group 1-39,text,true,,196,16521503,1,1,http://localhost:5000/api/tasks,97,0,1
1681595241992,125,HTTP Request compresion 1,200,OK,Thread Group 1-40,text,true,,196,16521483,1,1,http://localhost:5000/api/tasks,125,0,1
1681595242189,98,HTTP Request compresion 1,200,OK,Thread Group 1-41,text,true,,196,16521487,1,1,http://localhost:5000/api/tasks,97,0,1
1681595242392,112,HTTP Request compresion 1,200,OK,Thread Group 1-42,text,true,,196,16521511,1,1,http://localhost:5000/api/tasks,111,0,2
1681595242586,108,HTTP Request compresion 1,200,OK,Thread Group 1-43,text,true,,196,16521511,1,1,http://localhost:5000/api/tasks,108,0,1
1681595242786,116,HTTP Request compresion 1,200,OK,Thread Group 1-44,text,true,,196,16521503,1,1,http://localhost:5000/api/tasks,116,0,1
1681595242985,97,HTTP Request compresion 1,200,OK,Thread Group 1-45,text,true,,196,16521523,1,1,http://localhost:5000/api/tasks,97,0,1
1681595243184,100,HTTP Request compresion 1,200,OK,Thread Group 1-46,text,true,,196,16521511,1,1,http://localhost:5000/api/tasks,99,0,1
1681595243387,103,HTTP Request compresion 1,200,OK,Thread Group 1-47,text,true,,196,16521487,1,1,http://localhost:5000/api/tasks,103,0,3
1681595243586,100,HTTP Request compresion 1,200,OK,Thread Group 1-48,text,true,,196,16521519,1,1,http://localhost:5000/api/tasks,100,0,1
1681595243786,98,HTTP Request compresion 1,200,OK,Thread Group 1-49,text,true,,196,16521507,1,1,http://localhost:5000/api/tasks,98,0,1
1681595243986,114,HTTP Request compresion 1,200,OK,Thread Group 1-50,text,true,,196,16521495,1,1,http://localhost:5000/api/tasks,114,0,1
1681595244187,104,HTTP Request compresion 1,200,OK,Thread Group 1-51,text,true,,196,16521491,1,1,http://localhost:5000/api/tasks,104,0,1
1681595244386,99,HTTP Request compresion 1,200,OK,Thread Group 1-52,text,true,,196,16521507,1,1,http://localhost:5000/api/tasks,99,0,1
1681595244586,117,HTTP Request compresion 1,200,OK,Thread Group 1-53,text,true,,196,16521499,1,1,http://localhost:5000/api/tasks,117,0,1
1681595244785,102,HTTP Request compresion 1,200,OK,Thread Group 1-54,text,true,,196,16521523,1,1,http://localhost:5000/api/tasks,102,0,1
1681595244988,95,HTTP Request compresion 1,200,OK,Thread Group 1-55,text,true,,196,16521503,1,1,http://localhost:5000/api/tasks,95,0,1
1681595245189,95,HTTP Request compresion 1,200,OK,Thread Group 1-56,text,true,,196,16521499,1,1,http://localhost:5000/api/tasks,95,0,1
1681595245386,132,HTTP Request compresion 1,200,OK,Thread Group 1-57,text,true,,196,16521491,1,1,http://localhost:5000/api/tasks,132,0,2
1681595245586,120,HTTP Request compresion 1,200,OK,Thread Group 1-58,text,true,,196,16521499,1,1,http://localhost:5000/api/tasks,119,0,1
1681595245784,112,HTTP Request compresion 1,200,OK,Thread Group 1-59,text,true,,196,16521499,1,1,http://localhost:5000/api/tasks,112,0,1
1681595245984,98,HTTP Request compresion 1,200,OK,Thread Group 1-60,text,true,,196,16521523,1,1,http://localhost:5000/api/tasks,98,0,0
1681595246186,110,HTTP Request compresion 1,200,OK,Thread Group 1-61,text,true,,196,16521495,1,1,http://localhost:5000/api/tasks,109,0,3
1681595246391,112,HTTP Request compresion 1,200,OK,Thread Group 1-62,text,true,,196,16521511,1,1,http://localhost:5000/api/tasks,112,0,1
1681595246597,142,HTTP Request compresion 1,200,OK,Thread Group 1-63,text,true,,196,16521511,1,1,http://localhost:5000/api/tasks,142,0,1
1681595246790,126,HTTP Request compresion 1,200,OK,Thread Group 1-64,text,true,,196,16521495,1,1,http://localhost:5000/api/tasks,126,0,1
1681595246997,115,HTTP Request compresion 1,200,OK,Thread Group 1-65,text,true,,196,16521519,1,1,http://localhost:5000/api/tasks,115,0,2
1681595247187,120,HTTP Request compresion 1,200,OK,Thread Group 1-66,text,true,,196,16521483,1,1,http://localhost:5000/api/tasks,120,0,1
1681595247383,120,HTTP Request compresion 1,200,OK,Thread Group 1-67,text,true,,196,16521503,1,1,http://localhost:5000/api/tasks,120,0,1
1681595247583,116,HTTP Request compresion 1,200,OK,Thread Group 1-68,text,true,,196,16521523,1,1,http://localhost:5000/api/tasks,116,0,1
1681595247783,106,HTTP Request compresion 1,200,OK,Thread Group 1-69,text,true,,196,16521499,1,1,http://localhost:5000/api/tasks,105,0,1
1681595247984,142,HTTP Request compresion 1,200,OK,Thread Group 1-70,text,true,,196,16521483,1,1,http://localhost:5000/api/tasks,142,0,1
1681595248184,180,HTTP Request compresion 1,200,OK,Thread Group 1-71,text,true,,196,16521491,1,1,http://localhost:5000/api/tasks,180,0,2
1681595248385,258,HTTP Request compresion 1,200,OK,Thread Group 1-72,text,true,,196,16521491,2,2,http://localhost:5000/api/tasks,258,0,3
1681595248584,162,HTTP Request compresion 1,200,OK,Thread Group 1-73,text,true,,196,16521507,1,1,http://localhost:5000/api/tasks,161,0,3
1681595248787,130,HTTP Request compresion 1,200,OK,Thread Group 1-74,text,true,,196,16521499,1,1,http://localhost:5000/api/tasks,130,0,1
1681595248984,139,HTTP Request compresion 1,200,OK,Thread Group 1-75,text,true,,196,16521491,1,1,http://localhost:5000/api/tasks,139,0,1
1681595249184,254,HTTP Request compresion 1,200,OK,Thread Group 1-76,text,true,,196,16521519,2,2,http://localhost:5000/api/tasks,254,0,1
1681595249385,139,HTTP Request compresion 1,200,OK,Thread Group 1-77,text,true,,196,16521483,1,1,http://localhost:5000/api/tasks,139,0,2
1681595249588,96,HTTP Request compresion 1,200,OK,Thread Group 1-78,text,true,,196,16521491,1,1,http://localhost:5000/api/tasks,96,0,0
1681595249784,117,HTTP Request compresion 1,200,OK,Thread Group 1-79,text,true,,196,16521499,1,1,http://localhost:5000/api/tasks,117,0,1
1681595249985,99,HTTP Request compresion 1,200,OK,Thread Group 1-80,text,true,,196,16521511,1,1,http://localhost:5000/api/tasks,99,0,1
1681595250187,109,HTTP Request compresion 1,200,OK,Thread Group 1-81,text,true,,196,16521507,1,1,http://localhost:5000/api/tasks,109,0,1
1681595250387,113,HTTP Request compresion 1,200,OK,Thread Group 1-82,text,true,,196,16521495,1,1,http://localhost:5000/api/tasks,113,0,1
1681595250583,102,HTTP Request compresion 1,200,OK,Thread Group 1-83,text,true,,196,16521487,1,1,http://localhost:5000/api/tasks,101,0,1
1681595250782,133,HTTP Request compresion 1,200,OK,Thread Group 1-84,text,true,,196,16521503,1,1,http://localhost:5000/api/tasks,133,0,2
1681595250985,122,HTTP Request compresion 1,200,OK,Thread Group 1-85,text,true,,196,16521507,1,1,http://localhost:5000/api/tasks,122,0,2
1681595251186,111,HTTP Request compresion 1,200,OK,Thread Group 1-86,text,true,,196,16521491,1,1,http://localhost:5000/api/tasks,111,0,1
1681595251384,110,HTTP Request compresion 1,200,OK,Thread Group 1-87,text,true,,196,16521483,1,1,http://localhost:5000/api/tasks,110,0,1
1681595251585,117,HTTP Request compresion 1,200,OK,Thread Group 1-88,text,true,,196,16521495,1,1,http://localhost:5000/api/tasks,117,0,2
1681595251785,108,HTTP Request compresion 1,200,OK,Thread Group 1-89,text,true,,196,16521491,1,1,http://localhost:5000/api/tasks,107,0,1
1681595251986,127,HTTP Request compresion 1,200,OK,Thread Group 1-90,text,true,,196,16521507,1,1,http://localhost:5000/api/tasks,127,0,1
1681595252184,117,HTTP Request compresion 1,200,OK,Thread Group 1-91,text,true,,196,16521495,1,1,http://localhost:5000/api/tasks,117,0,1
1681595252383,110,HTTP Request compresion 1,200,OK,Thread Group 1-92,text,true,,196,16521483,1,1,http://localhost:5000/api/tasks,109,0,2
1681595252586,120,HTTP Request compresion 1,200,OK,Thread Group 1-93,text,true,,196,16521499,1,1,http://localhost:5000/api/tasks,120,0,1
1681595252787,107,HTTP Request compresion 1,200,OK,Thread Group 1-94,text,true,,196,16521503,1,1,http://localhost:5000/api/tasks,107,0,1
1681595252988,108,HTTP Request compresion 1,200,OK,Thread Group 1-95,text,true,,196,16521507,1,1,http://localhost:5000/api/tasks,107,0,1
1681595253187,107,HTTP Request compresion 1,200,OK,Thread Group 1-96,text,true,,196,16521507,1,1,http://localhost:5000/api/tasks,107,0,1
1681595253386,103,HTTP Request compresion 1,200,OK,Thread Group 1-97,text,true,,196,16521495,1,1,http://localhost:5000/api/tasks,103,0,1
1681595253587,103,HTTP Request compresion 1,200,OK,Thread Group 1-98,text,true,,196,16521487,1,1,http://localhost:5000/api/tasks,103,0,0
1681595253786,99,HTTP Request compresion 1,200,OK,Thread Group 1-99,text,true,,196,16521507,1,1,http://localhost:5000/api/tasks,99,0,1
1681595253987,105,HTTP Request compresion 1,200,OK,Thread Group 1-100,text,true,,196,16521507,1,1,http://localhost:5000/api/tasks,104,0,2
1681595254186,112,HTTP Request compresion 1,200,OK,Thread Group 1-101,text,true,,196,16521511,1,1,http://localhost:5000/api/tasks,112,0,1
1681595254386,97,HTTP Request compresion 1,200,OK,Thread Group 1-102,text,true,,196,16521487,1,1,http://localhost:5000/api/tasks,97,0,1
1681595254587,125,HTTP Request compresion 1,200,OK,Thread Group 1-103,text,true,,196,16521523,1,1,http://localhost:5000/api/tasks,125,0,1
1681595254787,105,HTTP Request compresion 1,200,OK,Thread Group 1-104,text,true,,196,16521515,1,1,http://localhost:5000/api/tasks,105,0,0
1681595254986,112,HTTP Request compresion 1,200,OK,Thread Group 1-105,text,true,,196,16521491,1,1,http://localhost:5000/api/tasks,112,0,1
1681595255188,96,HTTP Request compresion 1,200,OK,Thread Group 1-106,text,true,,196,16521515,1,1,http://localhost:5000/api/tasks,96,0,1
1681595255386,100,HTTP Request compresion 1,200,OK,Thread Group 1-107,text,true,,196,16521511,1,1,http://localhost:5000/api/tasks,99,0,1
1681595255587,120,HTTP Request compresion 1,200,OK,Thread Group 1-108,text,true,,196,16521487,1,1,http://localhost:5000/api/tasks,120,0,1
1681595255786,125,HTTP Request compresion 1,200,OK,Thread Group 1-109,text,true,,196,16521511,1,1,http://localhost:5000/api/tasks,125,0,1
1681595255987,114,HTTP Request compresion 1,200,OK,Thread Group 1-110,text,true,,196,16521523,1,1,http://localhost:5000/api/tasks,114,0,1
1681595256187,147,HTTP Request compresion 1,200,OK,Thread Group 1-111,text,true,,196,16521491,1,1,http://localhost:5000/api/tasks,147,0,2
1681595256390,152,HTTP Request compresion 1,200,OK,Thread Group 1-112,text,true,,196,16521507,1,1,http://localhost:5000/api/tasks,152,0,1
1681595256598,186,HTTP Request compresion 1,200,OK,Thread Group 1-113,text,true,,196,16521519,1,1,http://localhost:5000/api/tasks,186,0,22
1681595256790,153,HTTP Request compresion 1,200,OK,Thread Group 1-114,text,true,,196,16521511,1,1,http://localhost:5000/api/tasks,152,0,1
1681595257004,135,HTTP Request compresion 1,200,OK,Thread Group 1-115,text,true,,196,16521519,1,1,http://localhost:5000/api/tasks,134,0,1
1681595257206,143,HTTP Request compresion 1,200,OK,Thread Group 1-116,text,true,,196,16521487,1,1,http://localhost:5000/api/tasks,143,0,1
1681595257408,113,HTTP Request compresion 1,200,OK,Thread Group 1-117,text,true,,196,16521499,1,1,http://localhost:5000/api/tasks,113,0,1
1681595257607,120,HTTP Request compresion 1,200,OK,Thread Group 1-118,text,true,,196,16521495,1,1,http://localhost:5000/api/tasks,120,0,2
1681595257812,113,HTTP Request compresion 1,200,OK,Thread Group 1-119,text,true,,196,16521515,1,1,http://localhost:5000/api/tasks,113,0,2
1681595258004,107,HTTP Request compresion 1,200,OK,Thread Group 1-120,text,true,,196,16521515,1,1,http://localhost:5000/api/tasks,107,0,2
1681595258208,131,HTTP Request compresion 1,200,OK,Thread Group 1-121,text,true,,196,16521523,1,1,http://localhost:5000/api/tasks,131,0,1
1681595258401,114,HTTP Request compresion 1,200,OK,Thread Group 1-122,text,true,,196,16521483,1,1,http://localhost:5000/api/tasks,114,0,2
1681595258605,99,HTTP Request compresion 1,200,OK,Thread Group 1-123,text,true,,196,16521483,1,1,http://localhost:5000/api/tasks,99,0,1
1681595258807,106,HTTP Request compresion 1,200,OK,Thread Group 1-124,text,true,,196,16521507,1,1,http://localhost:5000/api/tasks,106,0,1
1681595259006,134,HTTP Request compresion 1,200,OK,Thread Group 1-125,text,true,,196,16521515,1,1,http://localhost:5000/api/tasks,134,0,1
1681595259206,146,HTTP Request compresion 1,200,OK,Thread Group 1-126,text,true,,196,16521511,1,1,http://localhost:5000/api/tasks,146,0,1
1681595259398,132,HTTP Request compresion 1,200,OK,Thread Group 1-127,text,true,,196,16521519,1,1,http://localhost:5000/api/tasks,132,0,1
1681595259599,131,HTTP Request compresion 1,200,OK,Thread Group 1-128,text,true,,196,16521507,1,1,http://localhost:5000/api/tasks,131,0,2
1681595259798,110,HTTP Request compresion 1,200,OK,Thread Group 1-129,text,true,,196,16521499,1,1,http://localhost:5000/api/tasks,110,0,1
1681595259997,125,HTTP Request compresion 1,200,OK,Thread Group 1-130,text,true,,196,16521507,1,1,http://localhost:5000/api/tasks,124,0,1
1681595260197,139,HTTP Request compresion 1,200,OK,Thread Group 1-131,text,true,,196,16521511,1,1,http://localhost:5000/api/tasks,138,0,1
1681595260392,128,HTTP Request compresion 1,200,OK,Thread Group 1-132,text,true,,196,16521487,1,1,http://localhost:5000/api/tasks,127,0,1
1681595260591,128,HTTP Request compresion 1,200,OK,Thread Group 1-133,text,true,,196,16521503,1,1,http://localhost:5000/api/tasks,128,0,1
1681595260791,109,HTTP Request compresion 1,200,OK,Thread Group 1-134,text,true,,196,16521519,1,1,http://localhost:5000/api/tasks,108,0,2
1681595260996,104,HTTP Request compresion 1,200,OK,Thread Group 1-135,text,true,,196,16521507,1,1,http://localhost:5000/api/tasks,104,0,2
